颜色检测时间线报告
==================================================
检测坐标: (1470, 410)
总记录数: 39
生成时间: 2025-06-24 16:28:08

时间		颜色			状态	描述
--------------------------------------------------------------------------------
16:27:37.019	(91, 81, 91, 255)		淡色系	攻击1中
16:27:37.338	(91, 81, 91, 255)		淡色系	攻击1中
16:27:37.659	(91, 81, 91, 255)		淡色系	攻击1中
16:27:38.605	(92, 82, 92, 255)		淡色系	攻击2中
16:27:38.922	(92, 82, 92, 255)		淡色系	攻击2中
16:27:39.243	(92, 82, 92, 255)		淡色系	攻击2中
16:27:40.011	(92, 82, 92, 255)		淡色系	攻击3中
16:27:40.338	(92, 82, 92, 255)		淡色系	攻击3中
16:27:40.663	(92, 82, 92, 255)		淡色系	攻击3中
16:27:41.454	(92, 82, 92, 255)		淡色系	攻击4中
16:27:41.776	(92, 82, 92, 255)		淡色系	攻击4中
16:27:42.103	(92, 82, 92, 255)		淡色系	攻击4中
16:27:43.151	(93, 82, 92, 255)		淡色系	攻击5中
16:27:43.474	(93, 82, 92, 255)		淡色系	攻击5中
16:27:43.797	(93, 82, 92, 255)		淡色系	攻击5中
16:27:44.611	(93, 82, 92, 255)		淡色系	攻击6中
16:27:44.942	(93, 82, 92, 255)		淡色系	攻击6中
16:27:45.265	(93, 82, 92, 255)		淡色系	攻击6中
16:27:46.169	(93, 82, 92, 255)		淡色系	攻击7中
16:27:46.493	(93, 82, 92, 255)		淡色系	攻击7中
16:27:46.814	(93, 82, 92, 255)		淡色系	攻击7中
16:27:47.699	(93, 82, 92, 255)		淡色系	攻击8中
16:27:48.035	(93, 82, 92, 255)		淡色系	攻击8中
16:27:48.362	(93, 82, 92, 255)		淡色系	攻击8中
16:27:49.330	(93, 82, 92, 255)		淡色系	攻击9中
16:27:49.659	(93, 82, 92, 255)		淡色系	攻击9中
16:27:49.993	(93, 82, 92, 255)		淡色系	攻击9中
16:27:50.758	(93, 82, 92, 255)		淡色系	攻击10中
16:27:51.090	(93, 82, 92, 255)		淡色系	攻击10中
16:27:51.412	(93, 82, 92, 255)		淡色系	攻击10中
16:27:52.310	(93, 82, 92, 255)		淡色系	攻击11中
16:27:52.642	(93, 82, 92, 255)		淡色系	攻击11中
16:27:52.974	(93, 82, 92, 255)		淡色系	攻击11中
16:27:54.001	(215, 200, 184, 255)		淡色系	攻击12中
16:27:54.327	(215, 200, 184, 255)		淡色系	攻击12中
16:27:54.655	(215, 200, 184, 255)		淡色系	攻击12中
16:27:55.481	(215, 200, 184, 255)		淡色系	攻击13中
16:27:55.800	(215, 200, 184, 255)		淡色系	攻击13中
16:27:56.129	(56, 103, 192, 255)		灰色系	攻击13中
