颜色检测时间线报告
==================================================
检测坐标: (1470, 410)
总记录数: 68
生成时间: 2025-06-24 14:29:44

时间		颜色			状态	描述
--------------------------------------------------------------------------------
14:27:57.835	(201, 201, 15, 255)		灰色系	攻击1中
14:28:29.736	(92, 83, 92, 255)		淡色系	攻击1中
14:28:30.060	(92, 83, 92, 255)		淡色系	攻击1中
14:28:30.381	(92, 83, 92, 255)		淡色系	攻击1中
14:28:31.395	(92, 83, 92, 255)		淡色系	攻击2中
14:28:31.708	(92, 83, 92, 255)		淡色系	攻击2中
14:28:32.030	(92, 83, 92, 255)		淡色系	攻击2中
14:28:33.062	(92, 83, 92, 255)		淡色系	攻击3中
14:28:33.384	(92, 83, 92, 255)		淡色系	攻击3中
14:28:33.706	(92, 83, 92, 255)		淡色系	攻击3中
14:28:34.698	(92, 83, 92, 255)		淡色系	攻击4中
14:28:35.024	(92, 83, 92, 255)		淡色系	攻击4中
14:28:35.347	(92, 83, 92, 255)		淡色系	攻击4中
14:28:36.261	(92, 83, 92, 255)		淡色系	攻击5中
14:28:36.584	(92, 83, 92, 255)		淡色系	攻击5中
14:28:36.910	(92, 83, 92, 255)		淡色系	攻击5中
14:28:37.969	(92, 83, 92, 255)		淡色系	攻击6中
14:28:38.287	(92, 83, 92, 255)		淡色系	攻击6中
14:28:38.610	(92, 83, 92, 255)		淡色系	攻击6中
14:28:39.585	(92, 83, 92, 255)		淡色系	攻击7中
14:28:39.919	(92, 83, 92, 255)		淡色系	攻击7中
14:28:40.241	(92, 83, 92, 255)		淡色系	攻击7中
14:28:41.066	(92, 83, 92, 255)		淡色系	攻击8中
14:28:41.389	(92, 83, 92, 255)		淡色系	攻击8中
14:28:41.708	(92, 83, 92, 255)		淡色系	攻击8中
14:28:42.553	(92, 83, 92, 255)		淡色系	攻击9中
14:28:42.886	(92, 83, 92, 255)		淡色系	攻击9中
14:28:43.211	(92, 83, 92, 255)		淡色系	攻击9中
14:28:44.057	(92, 83, 92, 255)		淡色系	攻击10中
14:28:44.385	(92, 83, 92, 255)		淡色系	攻击10中
14:28:44.709	(92, 83, 92, 255)		淡色系	攻击10中
14:28:45.499	(92, 83, 92, 255)		淡色系	攻击11中
14:28:45.822	(92, 83, 92, 255)		淡色系	攻击11中
14:28:46.144	(92, 83, 92, 255)		淡色系	攻击11中
14:28:47.023	(61, 56, 52, 255)		淡色系	攻击12中
14:28:47.349	(61, 56, 52, 255)		淡色系	攻击12中
14:28:47.674	(61, 56, 52, 255)		淡色系	攻击12中
14:28:48.485	(56, 72, 108, 255)		灰色系	攻击13中
14:29:20.769	(93, 81, 92, 255)		淡色系	攻击1中
14:29:21.111	(93, 81, 92, 255)		淡色系	攻击1中
14:29:21.442	(93, 81, 92, 255)		淡色系	攻击1中
14:29:22.413	(93, 81, 92, 255)		淡色系	攻击2中
14:29:22.724	(93, 81, 92, 255)		淡色系	攻击2中
14:29:23.052	(93, 81, 92, 255)		淡色系	攻击2中
14:29:23.940	(93, 81, 92, 255)		淡色系	攻击3中
14:29:24.263	(93, 81, 92, 255)		淡色系	攻击3中
14:29:24.585	(93, 81, 92, 255)		淡色系	攻击3中
14:29:25.416	(93, 81, 92, 255)		淡色系	攻击4中
14:29:25.733	(93, 81, 92, 255)		淡色系	攻击4中
14:29:26.056	(93, 81, 92, 255)		淡色系	攻击4中
14:29:27.059	(93, 81, 92, 255)		淡色系	攻击5中
14:29:27.376	(93, 81, 92, 255)		淡色系	攻击5中
14:29:27.690	(93, 81, 92, 255)		淡色系	攻击5中
14:29:28.579	(93, 81, 92, 255)		淡色系	攻击6中
14:29:28.905	(93, 81, 92, 255)		淡色系	攻击6中
14:29:29.226	(93, 81, 92, 255)		淡色系	攻击6中
14:29:30.150	(93, 81, 92, 255)		淡色系	攻击7中
14:29:30.476	(93, 81, 92, 255)		淡色系	攻击7中
14:29:30.796	(93, 81, 92, 255)		淡色系	攻击7中
14:29:31.613	(93, 81, 92, 255)		淡色系	攻击8中
14:29:31.941	(93, 81, 92, 255)		淡色系	攻击8中
14:29:32.264	(93, 81, 92, 255)		淡色系	攻击8中
14:29:33.296	(93, 81, 92, 255)		淡色系	攻击9中
14:29:33.723	(93, 81, 92, 255)		淡色系	攻击9中
14:29:34.619	(93, 81, 92, 255)		淡色系	攻击10中
14:29:34.955	(93, 81, 92, 255)		淡色系	攻击10中
14:29:35.280	(93, 81, 92, 255)		淡色系	攻击10中
14:29:36.104	(105, 97, 62, 255)		灰色系	攻击11中
