颜色检测时间线报告
==================================================
检测坐标: (1470, 410)
总记录数: 133
生成时间: 2025-06-24 16:08:59

时间		颜色			状态	描述
--------------------------------------------------------------------------------
16:06:05.447	(92, 82, 93, 255)		淡色系	攻击1中
16:06:05.768	(92, 82, 93, 255)		淡色系	攻击1中
16:06:06.087	(92, 82, 93, 255)		淡色系	攻击1中
16:06:07.084	(92, 82, 93, 255)		淡色系	攻击2中
16:06:07.406	(92, 82, 93, 255)		淡色系	攻击2中
16:06:07.719	(92, 82, 93, 255)		淡色系	攻击2中
16:06:08.662	(92, 82, 93, 255)		淡色系	攻击3中
16:06:08.988	(92, 82, 93, 255)		淡色系	攻击3中
16:06:09.311	(92, 82, 93, 255)		淡色系	攻击3中
16:06:10.140	(92, 82, 93, 255)		淡色系	攻击4中
16:06:10.468	(92, 82, 93, 255)		淡色系	攻击4中
16:06:10.779	(92, 82, 93, 255)		淡色系	攻击4中
16:06:11.817	(92, 82, 93, 255)		淡色系	攻击5中
16:06:12.141	(92, 82, 93, 255)		淡色系	攻击5中
16:06:12.472	(92, 82, 93, 255)		淡色系	攻击5中
16:06:13.317	(92, 82, 93, 255)		淡色系	攻击6中
16:06:13.644	(92, 82, 93, 255)		淡色系	攻击6中
16:06:14.573	(92, 82, 93, 255)		淡色系	攻击7中
16:06:14.909	(92, 82, 93, 255)		淡色系	攻击7中
16:06:15.239	(92, 82, 93, 255)		淡色系	攻击7中
16:06:16.016	(92, 82, 93, 255)		淡色系	攻击8中
16:06:16.340	(92, 82, 93, 255)		淡色系	攻击8中
16:06:16.669	(92, 82, 93, 255)		淡色系	攻击8中
16:06:17.476	(92, 82, 93, 255)		淡色系	攻击9中
16:06:17.807	(92, 82, 93, 255)		淡色系	攻击9中
16:06:18.126	(92, 82, 93, 255)		淡色系	攻击9中
16:06:19.075	(217, 199, 184, 255)		灰色系	攻击10中
16:06:51.126	(93, 82, 93, 255)		淡色系	攻击1中
16:06:51.455	(93, 82, 93, 255)		淡色系	攻击1中
16:06:51.767	(93, 82, 93, 255)		淡色系	攻击1中
16:06:52.560	(93, 82, 93, 255)		淡色系	攻击2中
16:06:52.897	(93, 82, 93, 255)		淡色系	攻击2中
16:06:53.217	(93, 82, 93, 255)		淡色系	攻击2中
16:06:54.212	(93, 82, 93, 255)		淡色系	攻击3中
16:06:54.547	(93, 82, 93, 255)		淡色系	攻击3中
16:06:54.881	(93, 82, 93, 255)		淡色系	攻击3中
16:06:55.910	(93, 82, 93, 255)		淡色系	攻击4中
16:06:56.238	(93, 82, 93, 255)		淡色系	攻击4中
16:06:56.568	(93, 82, 93, 255)		淡色系	攻击4中
16:06:57.427	(93, 82, 93, 255)		淡色系	攻击5中
16:06:57.742	(93, 82, 93, 255)		淡色系	攻击5中
16:06:58.079	(93, 82, 93, 255)		淡色系	攻击5中
16:06:59.073	(93, 82, 93, 255)		淡色系	攻击6中
16:06:59.405	(93, 82, 93, 255)		淡色系	攻击6中
16:06:59.722	(93, 82, 93, 255)		淡色系	攻击6中
16:07:00.666	(93, 82, 93, 255)		淡色系	攻击7中
16:07:00.996	(93, 82, 93, 255)		淡色系	攻击7中
16:07:01.325	(93, 82, 93, 255)		淡色系	攻击7中
16:07:02.277	(93, 82, 93, 255)		淡色系	攻击8中
16:07:02.605	(93, 82, 93, 255)		淡色系	攻击8中
16:07:02.936	(93, 82, 93, 255)		淡色系	攻击8中
16:07:03.701	(93, 82, 93, 255)		淡色系	攻击9中
16:07:04.026	(93, 82, 93, 255)		淡色系	攻击9中
16:07:04.352	(93, 82, 93, 255)		淡色系	攻击9中
16:07:05.144	(93, 82, 93, 255)		淡色系	攻击10中
16:07:05.470	(93, 82, 93, 255)		淡色系	攻击10中
16:07:05.782	(93, 82, 93, 255)		淡色系	攻击10中
16:07:06.552	(105, 99, 62, 255)		灰色系	攻击11中
16:07:38.653	(92, 82, 93, 255)		淡色系	攻击1中
16:07:38.982	(92, 82, 93, 255)		淡色系	攻击1中
16:07:39.310	(92, 82, 93, 255)		淡色系	攻击1中
16:07:40.161	(92, 82, 93, 255)		淡色系	攻击2中
16:07:40.489	(92, 82, 93, 255)		淡色系	攻击2中
16:07:40.807	(92, 82, 93, 255)		淡色系	攻击2中
16:07:41.790	(92, 82, 93, 255)		淡色系	攻击3中
16:07:42.116	(92, 82, 93, 255)		淡色系	攻击3中
16:07:42.438	(92, 82, 93, 255)		淡色系	攻击3中
16:07:43.308	(92, 82, 93, 255)		淡色系	攻击4中
16:07:43.630	(92, 82, 93, 255)		淡色系	攻击4中
16:07:43.955	(92, 82, 93, 255)		淡色系	攻击4中
16:07:45.002	(92, 82, 93, 255)		淡色系	攻击5中
16:07:45.328	(92, 82, 93, 255)		淡色系	攻击5中
16:07:45.659	(92, 82, 93, 255)		淡色系	攻击5中
16:07:46.520	(92, 82, 93, 255)		淡色系	攻击6中
16:07:46.843	(92, 82, 93, 255)		淡色系	攻击6中
16:07:47.171	(92, 82, 93, 255)		淡色系	攻击6中
16:07:48.178	(92, 82, 93, 255)		淡色系	攻击7中
16:07:48.527	(92, 82, 93, 255)		淡色系	攻击7中
16:07:48.861	(92, 82, 93, 255)		淡色系	攻击7中
16:07:49.741	(92, 82, 93, 255)		淡色系	攻击8中
16:07:50.078	(92, 82, 93, 255)		淡色系	攻击8中
16:07:50.403	(92, 82, 93, 255)		淡色系	攻击8中
16:07:51.324	(92, 82, 93, 255)		淡色系	攻击9中
16:07:51.649	(92, 82, 93, 255)		淡色系	攻击9中
16:07:51.981	(92, 82, 93, 255)		淡色系	攻击9中
16:07:52.940	(92, 82, 93, 255)		淡色系	攻击10中
16:07:53.270	(92, 82, 93, 255)		淡色系	攻击10中
16:07:53.610	(92, 82, 93, 255)		淡色系	攻击10中
16:07:54.383	(112, 106, 101, 255)		淡色系	攻击11中
16:07:54.700	(112, 106, 101, 255)		淡色系	攻击11中
16:07:55.027	(112, 106, 101, 255)		淡色系	攻击11中
16:07:56.044	(112, 106, 101, 255)		淡色系	攻击12中
16:07:56.374	(112, 106, 101, 255)		淡色系	攻击12中
16:07:56.701	(112, 106, 101, 255)		淡色系	攻击12中
16:07:57.539	(111, 105, 103, 255)		淡色系	攻击13中
16:07:57.866	(73, 85, 96, 255)		灰色系	攻击13中
16:08:27.962	(92, 82, 92, 255)		淡色系	攻击1中
16:08:28.285	(92, 82, 92, 255)		淡色系	攻击1中
16:08:28.612	(92, 82, 92, 255)		淡色系	攻击1中
16:08:29.634	(92, 82, 92, 255)		淡色系	攻击2中
16:08:29.962	(92, 82, 92, 255)		淡色系	攻击2中
16:08:30.282	(92, 82, 92, 255)		淡色系	攻击2中
16:08:31.074	(92, 82, 92, 255)		淡色系	攻击3中
16:08:31.397	(92, 82, 92, 255)		淡色系	攻击3中
16:08:31.716	(92, 82, 92, 255)		淡色系	攻击3中
16:08:32.556	(92, 82, 92, 255)		淡色系	攻击4中
16:08:32.887	(92, 82, 92, 255)		淡色系	攻击4中
16:08:33.207	(92, 82, 92, 255)		淡色系	攻击4中
16:08:34.171	(92, 82, 92, 255)		淡色系	攻击5中
16:08:34.496	(92, 82, 92, 255)		淡色系	攻击5中
16:08:34.818	(92, 82, 92, 255)		淡色系	攻击5中
16:08:35.718	(92, 82, 92, 255)		淡色系	攻击6中
16:08:36.043	(92, 82, 92, 255)		淡色系	攻击6中
16:08:36.370	(92, 82, 92, 255)		淡色系	攻击6中
16:08:37.349	(92, 82, 92, 255)		淡色系	攻击7中
16:08:37.672	(92, 82, 92, 255)		淡色系	攻击7中
16:08:38.001	(92, 82, 92, 255)		淡色系	攻击7中
16:08:38.929	(92, 82, 92, 255)		淡色系	攻击8中
16:08:39.257	(92, 82, 92, 255)		淡色系	攻击8中
16:08:39.585	(92, 82, 92, 255)		淡色系	攻击8中
16:08:40.477	(92, 82, 92, 255)		淡色系	攻击9中
16:08:40.804	(92, 82, 92, 255)		淡色系	攻击9中
16:08:41.123	(92, 82, 92, 255)		淡色系	攻击9中
16:08:42.028	(92, 82, 92, 255)		淡色系	攻击10中
16:08:42.351	(92, 82, 92, 255)		淡色系	攻击10中
16:08:42.676	(92, 82, 92, 255)		淡色系	攻击10中
16:08:43.705	(207, 192, 179, 255)		淡色系	攻击11中
